,,,,,Gecode,Gurobi
8,7,largest,indomain,time,90.0,150.0
8,7,largest,indomain_interval,time,90.0,150.0
8,7,largest,indomain_max,time,90.0,150.0
8,7,largest,indomain_min,time,90.0,150.0
8,7,largest,indomain_reverse_split,time,90.0,150.0
8,7,largest,indomain_split,time,90.0,150.0
8,7,largest,indomain_split_random,time,90.0,150.0
8,7,largest,outdomain_max,time,90.0,150.0
8,7,largest,outdomain_median,time,90.0,150.0
8,7,largest,outdomain_min,time,90.0,150.0
8,7,largest,outdomain_random,time,90.0,150.0
8,7,max_regret,indomain,time,90.0,150.0
8,7,max_regret,indomain_interval,time,90.0,150.0
8,7,max_regret,indomain_max,time,100.0,150.0
8,7,max_regret,indomain_min,time,90.0,150.0
8,7,max_regret,indomain_reverse_split,time,90.0,150.0
8,7,max_regret,indomain_split,time,90.0,150.0
8,7,max_regret,indomain_split_random,time,90.0,150.0
8,7,max_regret,outdomain_max,time,90.0,150.0
8,7,max_regret,outdomain_median,time,90.0,150.0
8,7,max_regret,outdomain_min,time,90.0,150.0
8,7,max_regret,outdomain_random,time,90.0,150.0
8,7,most_constrained,indomain,time,100.0,150.0
8,7,most_constrained,indomain_interval,time,100.0,150.0
8,7,most_constrained,indomain_max,time,100.0,150.0
8,7,most_constrained,indomain_min,time,100.0,150.0
8,7,most_constrained,indomain_reverse_split,time,100.0,150.0
8,7,most_constrained,indomain_split,time,100.0,150.0
8,7,most_constrained,indomain_split_random,time,100.0,150.0
8,7,most_constrained,outdomain_max,time,100.0,150.0
8,7,most_constrained,outdomain_median,time,90.0,150.0
8,7,most_constrained,outdomain_min,time,100.0,150.0
8,7,most_constrained,outdomain_random,time,100.0,150.0
8,7,occurrence,indomain,time,90.0,150.0
8,7,occurrence,indomain_interval,time,90.0,150.0
8,7,occurrence,indomain_max,time,100.0,150.0
8,7,occurrence,indomain_min,time,90.0,150.0
8,7,occurrence,indomain_reverse_split,time,90.0,150.0
8,7,occurrence,indomain_split,time,90.0,150.0
8,7,occurrence,indomain_split_random,time,90.0,150.0
8,7,occurrence,outdomain_max,time,90.0,150.0
8,7,occurrence,outdomain_median,time,90.0,150.0
8,7,occurrence,outdomain_min,time,90.0,150.0
8,7,occurrence,outdomain_random,time,90.0,150.0
8,7,smallest,indomain,time,90.0,150.0
8,7,smallest,indomain_interval,time,90.0,150.0
8,7,smallest,indomain_max,time,100.0,150.0
8,7,smallest,indomain_min,time,90.0,150.0
8,7,smallest,indomain_reverse_split,time,100.0,150.0
8,7,smallest,indomain_split,time,90.0,150.0
8,7,smallest,indomain_split_random,time,90.0,150.0
8,7,smallest,outdomain_max,time,90.0,150.0
8,7,smallest,outdomain_median,time,90.0,150.0
8,7,smallest,outdomain_min,time,90.0,150.0
8,7,smallest,outdomain_random,time,90.0,150.0
8,8,anti_first_fail,indomain,time,110.0,200.0
8,8,anti_first_fail,indomain_interval,time,100.0,200.0
8,8,anti_first_fail,indomain_max,time,110.0,200.0
8,8,anti_first_fail,indomain_min,time,100.0,200.0
8,8,anti_first_fail,indomain_reverse_split,time,100.0,200.0
8,8,anti_first_fail,indomain_split,time,100.0,200.0
8,8,anti_first_fail,indomain_split_random,time,100.0,200.0
8,8,anti_first_fail,outdomain_max,time,100.0,200.0
8,8,anti_first_fail,outdomain_median,time,100.0,200.0
8,8,anti_first_fail,outdomain_min,time,100.0,200.0
8,8,anti_first_fail,outdomain_random,time,100.0,200.0
8,8,dom_w_deg,indomain,time,110.0,200.0
8,8,dom_w_deg,indomain_interval,time,100.0,200.0
8,8,dom_w_deg,indomain_max,time,100.0,200.0
8,8,dom_w_deg,indomain_min,time,100.0,200.0
8,8,dom_w_deg,indomain_reverse_split,time,100.0,200.0
8,8,dom_w_deg,indomain_split,time,100.0,200.0
8,8,dom_w_deg,indomain_split_random,time,110.0,200.0
8,8,dom_w_deg,outdomain_max,time,100.0,190.0
8,8,dom_w_deg,outdomain_median,time,100.0,200.0
8,8,dom_w_deg,outdomain_min,time,100.0,200.0
8,8,dom_w_deg,outdomain_random,time,100.0,200.0
8,8,first_fail,indomain,time,110.0,200.0
8,8,first_fail,indomain_interval,time,110.0,200.0
8,8,first_fail,indomain_max,time,100.0,200.0
8,8,first_fail,indomain_min,time,100.0,200.0
8,8,first_fail,indomain_reverse_split,time,100.0,200.0
8,8,first_fail,indomain_split,time,110.0,200.0
8,8,first_fail,indomain_split_random,time,100.0,200.0
8,8,first_fail,outdomain_max,time,100.0,200.0
8,8,first_fail,outdomain_median,time,100.0,190.0
8,8,first_fail,outdomain_min,time,100.0,200.0
8,8,first_fail,outdomain_random,time,100.0,190.0
8,8,impact,indomain,time,100.0,200.0
8,8,impact,indomain_interval,time,100.0,200.0
8,8,impact,indomain_max,time,100.0,200.0
8,8,impact,indomain_min,time,100.0,200.0
8,8,impact,indomain_reverse_split,time,100.0,200.0
8,8,impact,indomain_split,time,110.0,200.0
8,8,impact,indomain_split_random,time,100.0,200.0
8,8,impact,outdomain_max,time,100.0,200.0
8,8,impact,outdomain_median,time,100.0,200.0
8,8,impact,outdomain_min,time,100.0,200.0
8,8,impact,outdomain_random,time,100.0,200.0
8,8,input_order,indomain,time,100.0,200.0
8,8,input_order,indomain_interval,time,100.0,200.0
8,8,input_order,indomain_max,time,100.0,200.0
8,8,input_order,indomain_min,time,100.0,190.0
8,8,input_order,indomain_reverse_split,time,100.0,200.0
8,8,input_order,indomain_split,time,100.0,200.0
8,8,input_order,indomain_split_random,time,100.0,200.0
8,8,input_order,outdomain_max,time,100.0,200.0
8,8,input_order,outdomain_median,time,100.0,200.0
8,8,input_order,outdomain_min,time,100.0,200.0
8,8,input_order,outdomain_random,time,100.0,200.0
8,8,largest,indomain,time,110.0,200.0
8,8,largest,indomain_interval,time,100.0,200.0
8,8,largest,indomain_max,time,100.0,200.0
8,8,largest,indomain_min,time,100.0,200.0
8,8,largest,indomain_reverse_split,time,100.0,200.0
8,8,largest,indomain_split,time,100.0,200.0
8,8,largest,indomain_split_random,time,110.0,200.0
8,8,largest,outdomain_max,time,110.0,200.0
8,8,largest,outdomain_median,time,100.0,200.0
8,8,largest,outdomain_min,time,110.0,200.0
8,8,largest,outdomain_random,time,100.0,200.0
8,8,max_regret,indomain,time,100.0,200.0
8,8,max_regret,indomain_interval,time,100.0,200.0
8,8,max_regret,indomain_max,time,100.0,200.0
8,8,max_regret,indomain_min,time,100.0,210.0
8,8,max_regret,indomain_reverse_split,time,100.0,200.0
8,8,max_regret,indomain_split,time,100.0,200.0
8,8,max_regret,indomain_split_random,time,100.0,200.0
8,8,max_regret,outdomain_max,time,100.0,200.0
8,8,max_regret,outdomain_median,time,100.0,200.0
8,8,max_regret,outdomain_min,time,100.0,200.0
8,8,max_regret,outdomain_random,time,100.0,200.0
8,8,most_constrained,indomain,time,110.0,200.0
8,8,most_constrained,indomain_interval,time,100.0,200.0
8,8,most_constrained,indomain_max,time,100.0,210.0
8,8,most_constrained,indomain_min,time,100.0,210.0
8,8,most_constrained,indomain_reverse_split,time,100.0,210.0
8,8,most_constrained,indomain_split,time,100.0,200.0
8,8,most_constrained,indomain_split_random,time,100.0,210.0
8,8,most_constrained,outdomain_max,time,100.0,210.0
8,8,most_constrained,outdomain_median,time,100.0,210.0
8,8,most_constrained,outdomain_min,time,100.0,200.0
8,8,most_constrained,outdomain_random,time,100.0,200.0
8,8,occurrence,indomain,time,100.0,200.0
8,8,occurrence,indomain_interval,time,100.0,200.0
8,8,occurrence,indomain_max,time,100.0,200.0
8,8,occurrence,indomain_min,time,100.0,200.0
8,8,occurrence,indomain_reverse_split,time,100.0,200.0
8,8,occurrence,indomain_split,time,100.0,200.0
8,8,occurrence,indomain_split_random,time,100.0,200.0
8,8,occurrence,outdomain_max,time,100.0,200.0
8,8,occurrence,outdomain_median,time,100.0,210.0
8,8,occurrence,outdomain_min,time,100.0,210.0
8,8,occurrence,outdomain_random,time,100.0,210.0
8,8,smallest,indomain,time,100.0,200.0
8,8,smallest,indomain_interval,time,100.0,200.0
8,8,smallest,indomain_max,time,100.0,200.0
8,8,smallest,indomain_min,time,100.0,200.0
8,8,smallest,indomain_reverse_split,time,100.0,190.0
8,8,smallest,indomain_split,time,100.0,200.0
8,8,smallest,indomain_split_random,time,100.0,190.0
8,8,smallest,outdomain_max,time,100.0,200.0
8,8,smallest,outdomain_median,time,100.0,200.0
8,8,smallest,outdomain_min,time,100.0,200.0
8,8,smallest,outdomain_random,time,100.0,200.0
8,9,anti_first_fail,indomain,time,90.0,150.0
8,9,anti_first_fail,indomain_interval,time,90.0,150.0
8,9,anti_first_fail,indomain_max,time,100.0,160.0
8,9,anti_first_fail,indomain_min,time,100.0,150.0
8,9,anti_first_fail,indomain_reverse_split,time,100.0,150.0
8,9,anti_first_fail,indomain_split,time,90.0,160.0
8,9,anti_first_fail,indomain_split_random,time,90.0,150.0
8,9,anti_first_fail,outdomain_max,time,90.0,160.0
8,9,anti_first_fail,outdomain_median,time,90.0,150.0
8,9,anti_first_fail,outdomain_min,time,90.0,150.0
8,9,anti_first_fail,outdomain_random,time,90.0,150.0
8,9,dom_w_deg,indomain,time,90.0,160.0
8,9,dom_w_deg,indomain_interval,time,90.0,150.0
8,9,dom_w_deg,indomain_max,time,100.0,150.0
8,9,dom_w_deg,indomain_min,time,90.0,150.0
8,9,dom_w_deg,indomain_reverse_split,time,90.0,150.0
8,9,dom_w_deg,indomain_split,time,90.0,150.0
8,9,dom_w_deg,indomain_split_random,time,90.0,160.0
8,9,dom_w_deg,outdomain_max,time,90.0,150.0
8,9,dom_w_deg,outdomain_median,time,90.0,150.0
8,9,dom_w_deg,outdomain_min,time,90.0,160.0
8,9,dom_w_deg,outdomain_random,time,90.0,160.0
8,9,first_fail,indomain,time,90.0,150.0
8,9,first_fail,indomain_interval,time,90.0,160.0
8,9,first_fail,indomain_max,time,100.0,160.0
8,9,first_fail,indomain_min,time,90.0,150.0
8,9,first_fail,indomain_reverse_split,time,100.0,150.0
8,9,first_fail,indomain_split,time,90.0,150.0
8,9,first_fail,indomain_split_random,time,90.0,150.0
8,9,first_fail,outdomain_max,time,90.0,150.0
8,9,first_fail,outdomain_median,time,90.0,150.0
8,9,first_fail,outdomain_min,time,90.0,150.0
8,9,first_fail,outdomain_random,time,90.0,150.0
8,9,impact,indomain,time,90.0,150.0
8,9,impact,indomain_interval,time,90.0,160.0
8,9,impact,indomain_max,time,100.0,150.0
8,9,impact,indomain_min,time,90.0,150.0
8,9,impact,indomain_reverse_split,time,90.0,150.0
8,9,impact,indomain_split,time,90.0,150.0
8,9,impact,indomain_split_random,time,90.0,150.0
8,9,impact,outdomain_max,time,90.0,150.0
8,9,impact,outdomain_median,time,90.0,150.0
8,9,impact,outdomain_min,time,90.0,160.0
8,9,impact,outdomain_random,time,90.0,150.0
8,9,input_order,indomain,time,90.0,150.0
8,9,input_order,indomain_interval,time,90.0,150.0
8,9,input_order,indomain_max,time,100.0,150.0
8,9,input_order,indomain_min,time,90.0,150.0
8,9,input_order,indomain_reverse_split,time,90.0,150.0
8,9,input_order,indomain_split,time,90.0,150.0
8,9,input_order,indomain_split_random,time,90.0,150.0
8,9,input_order,outdomain_max,time,90.0,160.0
8,9,input_order,outdomain_median,time,90.0,160.0
8,9,input_order,outdomain_min,time,90.0,150.0
8,9,input_order,outdomain_random,time,100.0,150.0
8,9,largest,indomain,time,90.0,150.0
8,9,largest,indomain_interval,time,90.0,160.0
8,9,largest,indomain_max,time,100.0,150.0
8,9,largest,indomain_min,time,90.0,160.0
8,9,largest,indomain_reverse_split,time,90.0,150.0
8,9,largest,indomain_split,time,90.0,150.0
8,9,largest,indomain_split_random,time,90.0,150.0
8,9,largest,outdomain_max,time,90.0,150.0
8,9,largest,outdomain_median,time,90.0,150.0
8,9,largest,outdomain_min,time,90.0,150.0
8,9,largest,outdomain_random,time,90.0,150.0
8,9,max_regret,indomain,time,90.0,150.0
8,9,max_regret,indomain_interval,time,90.0,160.0
8,9,max_regret,indomain_max,time,90.0,160.0
8,9,max_regret,indomain_min,time,90.0,160.0
8,9,max_regret,indomain_reverse_split,time,90.0,160.0
8,9,max_regret,indomain_split,time,90.0,150.0
8,9,max_regret,indomain_split_random,time,90.0,150.0
8,9,max_regret,outdomain_max,time,90.0,160.0
8,9,max_regret,outdomain_median,time,90.0,150.0
8,9,max_regret,outdomain_min,time,90.0,150.0
8,9,max_regret,outdomain_random,time,90.0,150.0
8,9,most_constrained,indomain,time,90.0,150.0
8,9,most_constrained,indomain_interval,time,90.0,150.0
8,9,most_constrained,indomain_max,time,100.0,150.0
8,9,most_constrained,indomain_min,time,90.0,150.0
8,9,most_constrained,indomain_reverse_split,time,100.0,150.0
8,9,most_constrained,indomain_split,time,90.0,150.0
8,9,most_constrained,indomain_split_random,time,90.0,160.0
8,9,most_constrained,outdomain_max,time,90.0,150.0
8,9,most_constrained,outdomain_median,time,90.0,150.0
8,9,most_constrained,outdomain_min,time,90.0,150.0
8,9,most_constrained,outdomain_random,time,90.0,160.0
8,9,occurrence,indomain,time,90.0,150.0
8,9,occurrence,indomain_interval,time,90.0,150.0
8,9,occurrence,indomain_max,time,100.0,150.0
8,9,occurrence,indomain_min,time,90.0,150.0
8,9,occurrence,indomain_reverse_split,time,90.0,160.0
8,9,occurrence,indomain_split,time,90.0,150.0
8,9,occurrence,indomain_split_random,time,90.0,160.0
8,9,occurrence,outdomain_max,time,90.0,160.0
8,9,occurrence,outdomain_median,time,90.0,150.0
8,9,occurrence,outdomain_min,time,90.0,160.0
8,9,occurrence,outdomain_random,time,90.0,160.0
8,9,smallest,indomain,time,90.0,150.0
8,9,smallest,indomain_interval,time,90.0,150.0
8,9,smallest,indomain_max,time,100.0,150.0
8,9,smallest,indomain_min,time,90.0,150.0
8,9,smallest,indomain_reverse_split,time,100.0,150.0
8,9,smallest,indomain_split,time,90.0,150.0
8,9,smallest,indomain_split_random,time,90.0,150.0
8,9,smallest,outdomain_max,time,90.0,150.0
8,9,smallest,outdomain_median,time,90.0,150.0
8,9,smallest,outdomain_min,time,90.0,160.0
8,9,smallest,outdomain_random,time,90.0,150.0
8,10,anti_first_fail,indomain,time,100.0,210.0
8,10,anti_first_fail,indomain_interval,time,100.0,210.0
8,10,anti_first_fail,indomain_max,time,100.0,210.0
8,10,anti_first_fail,indomain_min,time,100.0,210.0
8,10,anti_first_fail,indomain_reverse_split,time,100.0,210.0
8,10,anti_first_fail,indomain_split,time,100.0,210.0
8,10,anti_first_fail,indomain_split_random,time,100.0,210.0
8,10,anti_first_fail,outdomain_max,time,100.0,210.0
8,10,anti_first_fail,outdomain_median,time,100.0,210.0
8,10,anti_first_fail,outdomain_min,time,100.0,210.0
8,10,anti_first_fail,outdomain_random,time,100.0,210.0
8,10,dom_w_deg,indomain,time,100.0,210.0
8,10,dom_w_deg,indomain_interval,time,100.0,220.0
8,10,dom_w_deg,indomain_max,time,100.0,210.0
8,10,dom_w_deg,indomain_min,time,100.0,210.0
8,10,dom_w_deg,indomain_reverse_split,time,100.0,210.0
8,10,dom_w_deg,indomain_split,time,100.0,210.0
8,10,dom_w_deg,indomain_split_random,time,100.0,210.0
8,10,dom_w_deg,outdomain_max,time,100.0,210.0
8,10,dom_w_deg,outdomain_median,time,100.0,210.0
8,10,dom_w_deg,outdomain_min,time,100.0,210.0
8,10,dom_w_deg,outdomain_random,time,100.0,210.0
8,10,first_fail,indomain,time,100.0,210.0
8,10,first_fail,indomain_interval,time,100.0,210.0
8,10,first_fail,indomain_max,time,100.0,210.0
8,10,first_fail,indomain_min,time,100.0,210.0
8,10,first_fail,indomain_reverse_split,time,100.0,210.0
8,10,first_fail,indomain_split,time,100.0,210.0
8,10,first_fail,indomain_split_random,time,100.0,210.0
8,10,first_fail,outdomain_max,time,100.0,210.0
8,10,first_fail,outdomain_median,time,100.0,210.0
8,10,first_fail,outdomain_min,time,100.0,210.0
8,10,first_fail,outdomain_random,time,100.0,210.0
8,10,impact,indomain,time,100.0,210.0
8,10,impact,indomain_interval,time,100.0,210.0
8,10,impact,indomain_max,time,100.0,210.0
8,10,impact,indomain_min,time,100.0,210.0
8,10,impact,indomain_reverse_split,time,100.0,210.0
8,10,impact,indomain_split,time,100.0,210.0
8,10,impact,indomain_split_random,time,100.0,210.0
8,10,impact,outdomain_max,time,100.0,210.0
8,10,impact,outdomain_median,time,100.0,210.0
8,10,impact,outdomain_min,time,100.0,210.0
8,10,impact,outdomain_random,time,100.0,210.0
8,10,input_order,indomain,time,100.0,210.0
8,10,input_order,indomain_interval,time,100.0,210.0
8,10,input_order,indomain_max,time,100.0,210.0
8,10,input_order,indomain_min,time,100.0,210.0
8,10,input_order,indomain_reverse_split,time,100.0,210.0
8,10,input_order,indomain_split,time,100.0,210.0
8,10,input_order,indomain_split_random,time,100.0,210.0
8,10,input_order,outdomain_max,time,100.0,210.0
8,10,input_order,outdomain_median,time,100.0,210.0
8,10,input_order,outdomain_min,time,100.0,210.0
8,10,input_order,outdomain_random,time,100.0,210.0
8,10,largest,indomain,time,100.0,210.0
8,10,largest,indomain_interval,time,100.0,210.0
8,10,largest,indomain_max,time,90.0,210.0
8,10,largest,indomain_min,time,100.0,210.0
8,10,largest,indomain_reverse_split,time,90.0,210.0
8,10,largest,indomain_split,time,100.0,210.0
8,10,largest,indomain_split_random,time,100.0,210.0
8,10,largest,outdomain_max,time,100.0,210.0
8,10,largest,outdomain_median,time,100.0,210.0
8,10,largest,outdomain_min,time,100.0,210.0
8,10,largest,outdomain_random,time,100.0,210.0
8,10,max_regret,indomain,time,100.0,210.0
8,10,max_regret,indomain_interval,time,100.0,200.0
8,10,max_regret,indomain_max,time,100.0,200.0
8,10,max_regret,indomain_min,time,100.0,200.0
8,10,max_regret,indomain_reverse_split,time,100.0,210.0
8,10,max_regret,indomain_split,time,100.0,210.0
8,10,max_regret,indomain_split_random,time,100.0,210.0
8,10,max_regret,outdomain_max,time,100.0,210.0
8,10,max_regret,outdomain_median,time,100.0,200.0
8,10,max_regret,outdomain_min,time,100.0,200.0
8,10,max_regret,outdomain_random,time,100.0,200.0
8,10,most_constrained,indomain,time,100.0,200.0
8,10,most_constrained,indomain_interval,time,100.0,200.0
8,10,most_constrained,indomain_max,time,100.0,200.0
8,10,most_constrained,indomain_min,time,100.0,200.0
8,10,most_constrained,indomain_reverse_split,time,100.0,210.0
8,10,most_constrained,indomain_split,time,100.0,200.0
8,10,most_constrained,indomain_split_random,time,100.0,200.0
8,10,most_constrained,outdomain_max,time,100.0,200.0
8,10,most_constrained,outdomain_median,time,100.0,200.0
8,10,most_constrained,outdomain_min,time,100.0,200.0
8,10,most_constrained,outdomain_random,time,100.0,200.0
8,10,occurrence,indomain,time,100.0,200.0
8,10,occurrence,indomain_interval,time,100.0,200.0
8,10,occurrence,indomain_max,time,100.0,200.0
8,10,occurrence,indomain_min,time,100.0,200.0
8,10,occurrence,indomain_reverse_split,time,90.0,200.0
8,10,occurrence,indomain_split,time,100.0,210.0
8,10,occurrence,indomain_split_random,time,100.0,210.0
8,10,occurrence,outdomain_max,time,100.0,200.0
8,10,occurrence,outdomain_median,time,100.0,200.0
8,10,occurrence,outdomain_min,time,100.0,200.0
8,10,occurrence,outdomain_random,time,100.0,200.0
8,10,smallest,indomain,time,110.0,210.0
8,10,smallest,indomain_interval,time,100.0,210.0
8,10,smallest,indomain_max,time,110.0,210.0
8,10,smallest,indomain_min,time,100.0,210.0
8,10,smallest,indomain_reverse_split,time,110.0,210.0
8,10,smallest,indomain_split,time,100.0,210.0
8,10,smallest,indomain_split_random,time,110.0,210.0
8,10,smallest,outdomain_max,time,100.0,210.0
8,10,smallest,outdomain_median,time,110.0,210.0
8,10,smallest,outdomain_min,time,100.0,210.0
8,10,smallest,outdomain_random,time,100.0,210.0
8,11,anti_first_fail,indomain,time,110.0,160.0
8,11,anti_first_fail,indomain_interval,time,100.0,150.0
8,11,anti_first_fail,indomain_max,time,90.0,150.0
8,11,anti_first_fail,indomain_min,time,100.0,160.0
8,11,anti_first_fail,indomain_reverse_split,time,90.0,150.0
8,11,anti_first_fail,indomain_split,time,100.0,150.0
8,11,anti_first_fail,indomain_split_random,time,100.0,150.0
8,11,anti_first_fail,outdomain_max,time,100.0,160.0
8,11,anti_first_fail,outdomain_median,time,100.0,150.0
8,11,anti_first_fail,outdomain_min,time,100.0,150.0
8,11,anti_first_fail,outdomain_random,time,100.0,150.0
8,11,dom_w_deg,indomain,time,110.0,150.0
8,11,dom_w_deg,indomain_interval,time,110.0,150.0
8,11,dom_w_deg,indomain_max,time,90.0,150.0
8,11,dom_w_deg,indomain_min,time,110.0,150.0
