,,,,,Gecode,Optimistic
,,,,,Modified,Modified
Month,House,Variable choices,Constraint variables,Result,,
5,31,first_fail,indomain_split_random,time,90.0,0.00033207799424417317
5,32,first_fail,indomain_split_random,obj,716734.0,710434.0
5,32,first_fail,indomain_split_random,time,90.0,0.00026926700957119465
5,33,first_fail,indomain_split_random,obj,698650.0,682730.0
5,33,first_fail,indomain_split_random,time,100.0,0.0005920399999013171
5,34,first_fail,indomain_split_random,obj,1250545.0,1192480.0
5,34,first_fail,indomain_split_random,time,90.0,0.0002628030051710084
5,35,first_fail,indomain_split_random,obj,639450.0,609750.0
5,35,first_fail,indomain_split_random,time,100.0,0.0002434639900457114
5,36,first_fail,indomain_split_random,obj,2466440.0,1624740.0
5,36,first_fail,indomain_split_random,time,90.0,0.0004124510014662519
5,37,first_fail,indomain_split_random,obj,1342580.0,823480.0
5,37,first_fail,indomain_split_random,time,100.0,0.0004381629987619817
5,38,first_fail,indomain_split_random,obj,1341018.0,1341018.0
5,38,first_fail,indomain_split_random,time,90.0,0.0002605780027806759
5,39,first_fail,indomain_split_random,obj,322840.0,319740.0
5,39,first_fail,indomain_split_random,time,90.0,0.0003403870068723336
5,40,first_fail,indomain_split_random,obj,909270.0,221985.0
5,40,first_fail,indomain_split_random,time,90.0,0.0002869460004149005
5,41,first_fail,indomain_split_random,obj,1055520.0,604910.0
5,41,first_fail,indomain_split_random,time,90.0,0.000260268003330566
5,42,first_fail,indomain_split_random,obj,351242.0,187313.0
5,42,first_fail,indomain_split_random,time,80.0,0.0003963009949075058
5,43,first_fail,indomain_split_random,obj,1081561.0,705226.0
5,43,first_fail,indomain_split_random,time,90.0,0.0002716409944696352
5,44,first_fail,indomain_split_random,obj,1519314.0,1431250.0
5,44,first_fail,indomain_split_random,time,100.0,0.0002611319941934198
5,45,first_fail,indomain_split_random,obj,374170.0,338010.0
5,45,first_fail,indomain_split_random,time,110.0,0.00027714500902220607
5,46,first_fail,indomain_split_random,obj,2770660.0,2770660.0
5,46,first_fail,indomain_split_random,time,90.0,0.00038542300171684474
5,47,first_fail,indomain_split_random,obj,1104300.0,932500.0
5,47,first_fail,indomain_split_random,time,100.0,0.0008417570061283186
5,48,first_fail,indomain_split_random,obj,1088044.0,567692.0
5,48,first_fail,indomain_split_random,time,100.0,0.0003029650106327608
5,49,first_fail,indomain_split_random,obj,976330.0,976330.0
5,49,first_fail,indomain_split_random,time,90.0,0.00024199900508392602
5,50,first_fail,indomain_split_random,obj,1088690.0,884440.0
5,50,first_fail,indomain_split_random,time,90.0,0.0003242859966121614
5,51,first_fail,indomain_split_random,obj,624200.0,601100.0
5,51,first_fail,indomain_split_random,time,100.0,0.00027951500669587404
5,52,first_fail,indomain_split_random,obj,1096659.0,1019364.0
5,52,first_fail,indomain_split_random,time,100.0,0.0002572450030129403
5,53,first_fail,indomain_split_random,obj,667718.0,569390.0
5,53,first_fail,indomain_split_random,time,90.0,0.00026883000100497156
5,54,first_fail,indomain_split_random,obj,3079410.0,3079410.0
5,54,first_fail,indomain_split_random,time,90.0,0.00038928099093027413
5,55,first_fail,indomain_split_random,obj,2941966.0,2680946.0
5,55,first_fail,indomain_split_random,time,90.0,0.0002887230075430125
5,56,first_fail,indomain_split_random,obj,2142280.0,1568412.0
5,56,first_fail,indomain_split_random,time,90.0,0.00026703700132202357
5,57,first_fail,indomain_split_random,obj,2994300.0,2877100.0
5,57,first_fail,indomain_split_random,time,90.0,0.00028464100614655763
5,58,first_fail,indomain_split_random,obj,886470.0,536180.0
5,58,first_fail,indomain_split_random,time,90.0,0.00030867500754538924
5,59,first_fail,indomain_split_random,obj,643795.0,253780.0
5,59,first_fail,indomain_split_random,time,110.0,0.00026249200163874775
5,60,first_fail,indomain_split_random,obj,927865.0,918865.0
5,60,first_fail,indomain_split_random,time,90.0,0.0002427560102660209
5,61,first_fail,indomain_split_random,obj,644700.0,352675.0
5,61,first_fail,indomain_split_random,time,100.0,0.00027688599948305637
5,62,first_fail,indomain_split_random,obj,833014.0,654847.0
5,62,first_fail,indomain_split_random,time,90.0,0.0004725820035673678
5,63,first_fail,indomain_split_random,obj,1346036.0,1346036.0
5,63,first_fail,indomain_split_random,time,90.0,0.00025886500952765346
5,64,first_fail,indomain_split_random,obj,1339094.0,1038066.0
5,64,first_fail,indomain_split_random,time,90.0,0.0005628910002997145
5,65,first_fail,indomain_split_random,obj,1061578.0,967653.0
5,65,first_fail,indomain_split_random,time,90.0,0.00027331399905961007
5,66,first_fail,indomain_split_random,obj,983796.0,935488.0
5,66,first_fail,indomain_split_random,time,90.0,0.000282014996628277
5,67,first_fail,indomain_split_random,obj,808690.0,581090.0
5,67,first_fail,indomain_split_random,time,90.0,0.0002967650070786476
5,68,first_fail,indomain_split_random,obj,1562425.0,854185.0
5,68,first_fail,indomain_split_random,time,100.0,0.0004355179989943281
5,69,first_fail,indomain_split_random,obj,3835600.0,3379300.0
5,69,first_fail,indomain_split_random,time,90.0,0.0006985899963183329
5,70,first_fail,indomain_split_random,obj,1199310.0,1148010.0
5,70,first_fail,indomain_split_random,time,110.0,0.0002555919927544892
5,71,first_fail,indomain_split_random,obj,1661425.0,1304625.0
5,71,first_fail,indomain_split_random,time,100.0,0.0002823990071192384
5,72,first_fail,indomain_split_random,obj,566270.0,566270.0
5,72,first_fail,indomain_split_random,time,100.0,0.00024346400459762663
5,73,first_fail,indomain_split_random,obj,2292418.0,2286118.0
5,73,first_fail,indomain_split_random,time,90.0,0.0002430729946354404
5,74,first_fail,indomain_split_random,obj,1412212.0,1376212.0
5,74,first_fail,indomain_split_random,time,100.0,0.0002540540008340031
5,75,first_fail,indomain_split_random,obj,1344860.0,1159760.0
5,75,first_fail,indomain_split_random,time,110.0,0.0002881639957195148
5,76,first_fail,indomain_split_random,obj,2112710.0,1191270.0
5,76,first_fail,indomain_split_random,time,80.0,0.0002661299949977547
5,77,first_fail,indomain_split_random,obj,735862.0,650362.0
5,77,first_fail,indomain_split_random,time,90.0,0.000276467006187886
5,78,first_fail,indomain_split_random,obj,1756566.0,1319166.0
5,78,first_fail,indomain_split_random,time,90.0,0.00041936700290534645
5,79,first_fail,indomain_split_random,obj,932474.0,837374.0
5,79,first_fail,indomain_split_random,time,90.0,0.00025213000481016934
5,80,first_fail,indomain_split_random,obj,967140.0,967140.0
5,80,first_fail,indomain_split_random,time,90.0,0.00026992800121661276
5,81,first_fail,indomain_split_random,obj,310211.0,296531.0
5,81,first_fail,indomain_split_random,time,100.0,0.0002823450049618259
5,82,first_fail,indomain_split_random,obj,2248740.0,2248740.0
5,82,first_fail,indomain_split_random,time,100.0,0.00029015100153628737
5,83,first_fail,indomain_split_random,obj,2055610.0,1640545.0
5,83,first_fail,indomain_split_random,time,100.0,0.0002815120096784085
5,84,first_fail,indomain_split_random,obj,759400.0,759400.0
5,84,first_fail,indomain_split_random,time,100.0,0.00030044399318285286
5,85,first_fail,indomain_split_random,obj,578362.0,447172.0
5,85,first_fail,indomain_split_random,time,100.0,0.00028495900915004313
5,86,first_fail,indomain_split_random,obj,2234402.0,1406952.0
5,86,first_fail,indomain_split_random,time,90.0,0.00025097100296989083
5,87,first_fail,indomain_split_random,obj,1070358.0,537508.0
5,87,first_fail,indomain_split_random,time,90.0,0.000621667000814341
5,88,first_fail,indomain_split_random,obj,722104.0,671504.0
5,88,first_fail,indomain_split_random,time,160.0,0.00024941100855357945
5,89,first_fail,indomain_split_random,obj,721860.0,640560.0
5,89,first_fail,indomain_split_random,time,80.0,0.00026542998966760933
5,90,first_fail,indomain_split_random,obj,1042370.0,1011250.0
5,90,first_fail,indomain_split_random,time,90.0,0.00029679200088139623
5,91,first_fail,indomain_split_random,obj,1807562.0,1807562.0
5,91,first_fail,indomain_split_random,time,110.0,0.0004293950041756034
5,92,first_fail,indomain_split_random,obj,1642526.0,843226.0
5,92,first_fail,indomain_split_random,time,90.0,0.00039929199556354433
5,93,first_fail,indomain_split_random,obj,845215.0,845215.0
5,93,first_fail,indomain_split_random,time,110.0,0.0002853070036508143
5,94,first_fail,indomain_split_random,obj,1520280.0,982920.0
5,94,first_fail,indomain_split_random,time,90.0,0.00029612399521283805
5,95,first_fail,indomain_split_random,obj,1540850.0,1212740.0
5,95,first_fail,indomain_split_random,time,90.0,0.00027973399846814573
5,96,first_fail,indomain_split_random,obj,1290700.0,1104180.0
5,96,first_fail,indomain_split_random,time,100.0,0.00031368399504572153
5,97,first_fail,indomain_split_random,obj,3291120.0,2603320.0
5,97,first_fail,indomain_split_random,time,90.0,0.00027013401268050075
5,98,first_fail,indomain_split_random,obj,1183860.0,755280.0
5,98,first_fail,indomain_split_random,time,90.0,0.00026951600739266723
5,99,first_fail,indomain_split_random,obj,1727848.0,1532708.0
5,99,first_fail,indomain_split_random,time,90.0,0.00037415999395307153
5,100,first_fail,indomain_split_random,obj,533229.0,408125.0
5,100,first_fail,indomain_split_random,time,80.0,0.0002592719974927604
6,1,first_fail,indomain_split_random,obj,2625310.0,2057788.0
6,1,first_fail,indomain_split_random,time,120.0,0.00027926098846364766
6,2,first_fail,indomain_split_random,obj,1894848.0,1076148.0
6,2,first_fail,indomain_split_random,time,90.0,0.0003019370051333681
6,3,first_fail,indomain_split_random,obj,2083654.0,1677454.0
6,3,first_fail,indomain_split_random,time,90.0,0.00031946299714036286
6,4,first_fail,indomain_split_random,obj,1541704.0,1330454.0
6,4,first_fail,indomain_split_random,time,100.0,0.0002513840008759871
6,5,first_fail,indomain_split_random,obj,388950.0,235898.0
6,5,first_fail,indomain_split_random,time,90.0,0.0002835140039678663
6,6,first_fail,indomain_split_random,obj,442910.0,250310.0
6,6,first_fail,indomain_split_random,time,90.0,0.00032001199724618345
6,7,first_fail,indomain_split_random,obj,707230.0,691480.0
6,7,first_fail,indomain_split_random,time,90.0,0.00045935400703456253
6,8,first_fail,indomain_split_random,obj,1316620.0,872748.0
6,8,first_fail,indomain_split_random,time,150.0,0.0005728079995606095
6,9,first_fail,indomain_split_random,obj,2182932.0,2117832.0
6,9,first_fail,indomain_split_random,time,90.0,0.00029339600587263703
6,10,first_fail,indomain_split_random,obj,405945.0,235365.0
6,10,first_fail,indomain_split_random,time,110.0,0.00028878299053758383
6,11,first_fail,indomain_split_random,obj,1044622.0,1044622.0
6,11,first_fail,indomain_split_random,time,100.0,0.0003178390034008771
6,12,first_fail,indomain_split_random,obj,1557150.0,1309140.0
6,12,first_fail,indomain_split_random,time,100.0,0.00028168999415356666
6,13,first_fail,indomain_split_random,obj,1056832.0,961400.0
6,13,first_fail,indomain_split_random,time,110.0,0.0002628600050229579
6,14,first_fail,indomain_split_random,obj,1613550.0,1432170.0
6,14,first_fail,indomain_split_random,time,90.0,0.00027843599673360586
6,15,first_fail,indomain_split_random,obj,1254820.0,610380.0
6,15,first_fail,indomain_split_random,time,90.0,0.00027973800024483353
6,16,first_fail,indomain_split_random,obj,718587.0,247894.0
6,16,first_fail,indomain_split_random,time,110.0,0.00028655800269916654
6,17,first_fail,indomain_split_random,obj,194840.0,150340.0
6,17,first_fail,indomain_split_random,time,100.0,0.00026347499806433916
6,18,first_fail,indomain_split_random,obj,2059060.0,1735960.0
6,18,first_fail,indomain_split_random,time,90.0,0.0005270269903121516
6,19,first_fail,indomain_split_random,obj,1174740.0,910140.0
6,19,first_fail,indomain_split_random,time,100.0,0.0002545460010878742
6,20,first_fail,indomain_split_random,obj,485175.0,482475.0
6,20,first_fail,indomain_split_random,time,160.0,0.0002752290019998327
6,21,first_fail,indomain_split_random,obj,362565.0,345265.0
6,21,first_fail,indomain_split_random,time,110.0,0.00028865100466646254
6,22,first_fail,indomain_split_random,obj,344803.0,247059.0
6,22,first_fail,indomain_split_random,time,100.0,0.0002846839925041422
6,23,first_fail,indomain_split_random,obj,299355.0,182495.0
6,23,first_fail,indomain_split_random,time,110.0,0.00028036801086273044
6,24,first_fail,indomain_split_random,obj,3077646.0,2875341.0
6,24,first_fail,indomain_split_random,time,100.0,0.00027624599169939756
6,25,first_fail,indomain_split_random,obj,2906112.0,2642523.0
6,25,first_fail,indomain_split_random,time,110.0,0.0002713870053412393
6,26,first_fail,indomain_split_random,obj,3062885.0,2766460.0
6,26,first_fail,indomain_split_random,time,100.0,0.00042907400347758085
6,27,first_fail,indomain_split_random,obj,1337229.0,1225289.0
6,27,first_fail,indomain_split_random,time,90.0,0.000321453990181908
6,28,first_fail,indomain_split_random,obj,2812100.0,2773700.0
6,28,first_fail,indomain_split_random,time,100.0,0.00029096299840603024
6,29,first_fail,indomain_split_random,obj,1755530.0,1509230.0
6,29,first_fail,indomain_split_random,time,90.0,0.0003087640070589259
6,30,first_fail,indomain_split_random,obj,437604.0,437604.0
6,30,first_fail,indomain_split_random,time,90.0,0.0002485900040483102
6,31,first_fail,indomain_split_random,obj,1204740.0,1115640.0
6,31,first_fail,indomain_split_random,time,90.0,0.0005502010026248172
6,32,first_fail,indomain_split_random,obj,861981.0,857881.0
6,32,first_fail,indomain_split_random,time,100.0,0.00029046100098639727
6,33,first_fail,indomain_split_random,obj,844985.0,778520.0
6,33,first_fail,indomain_split_random,time,110.0,0.00029202699079178274
6,34,first_fail,indomain_split_random,obj,1464230.0,1396015.0
6,34,first_fail,indomain_split_random,time,90.0,0.00030669600528199226
6,35,first_fail,indomain_split_random,obj,775180.0,746680.0
6,35,first_fail,indomain_split_random,time,90.0,0.00025723999715410173
6,36,first_fail,indomain_split_random,obj,2757200.0,1902000.0
6,36,first_fail,indomain_split_random,time,90.0,0.0002786819968605414
6,37,first_fail,indomain_split_random,obj,1485650.0,964200.0
6,37,first_fail,indomain_split_random,time,100.0,0.00030065600003581494
6,38,first_fail,indomain_split_random,obj,1632887.0,1632887.0
6,38,first_fail,indomain_split_random,time,90.0,0.00044145999709144235
6,39,first_fail,indomain_split_random,obj,393860.0,391380.0
6,39,first_fail,indomain_split_random,time,90.0,0.00031103799119591713
6,40,first_fail,indomain_split_random,obj,966775.0,274440.0
6,40,first_fail,indomain_split_random,time,90.0,0.00029332599660847336
6,41,first_fail,indomain_split_random,obj,1142055.0,719655.0
6,41,first_fail,indomain_split_random,time,90.0,0.0002850879973266274
6,42,first_fail,indomain_split_random,obj,375516.0,213372.0
6,42,first_fail,indomain_split_random,time,90.0,0.00032849500712472945
6,43,first_fail,indomain_split_random,obj,1234051.0,853696.0
6,43,first_fail,indomain_split_random,time,90.0,0.0002758329937933013
6,44,first_fail,indomain_split_random,obj,1811290.0,1723224.0
6,44,first_fail,indomain_split_random,time,100.0,0.00025677599478513
6,45,first_fail,indomain_split_random,obj,439285.0,408460.0
6,45,first_fail,indomain_split_random,time,100.0,0.0002855339989764616
6,46,first_fail,indomain_split_random,obj,3253095.0,3253095.0
6,46,first_fail,indomain_split_random,time,100.0,0.00024354600463993847
6,47,first_fail,indomain_split_random,obj,1259400.0,1095300.0
6,47,first_fail,indomain_split_random,time,90.0,0.00034452999534551054
6,48,first_fail,indomain_split_random,obj,1157908.0,665276.0
6,48,first_fail,indomain_split_random,time,100.0,0.0003066219942411408
6,49,first_fail,indomain_split_random,obj,1111675.0,1111675.0
6,49,first_fail,indomain_split_random,time,90.0,0.0002841460081981495
6,50,first_fail,indomain_split_random,obj,1249790.0,1048540.0
6,50,first_fail,indomain_split_random,time,90.0,0.0003292839974164963
6,51,first_fail,indomain_split_random,obj,745860.0,696360.0
6,51,first_fail,indomain_split_random,time,100.0,0.0005644050106639042
6,52,first_fail,indomain_split_random,obj,1251309.0,1173519.0
6,52,first_fail,indomain_split_random,time,100.0,0.00026921099924948066
6,53,first_fail,indomain_split_random,obj,784134.0,684042.0
6,53,first_fail,indomain_split_random,time,100.0,0.0002583980094641447
6,54,first_fail,indomain_split_random,obj,3567210.0,3567210.0
6,54,first_fail,indomain_split_random,time,90.0,0.0002782989904517308
6,55,first_fail,indomain_split_random,obj,3411660.0,3208920.0
6,55,first_fail,indomain_split_random,time,90.0,0.00031680299434810877
6,56,first_fail,indomain_split_random,obj,2412128.0,1846644.0
6,56,first_fail,indomain_split_random,time,100.0,0.0002741799980867654
6,57,first_fail,indomain_split_random,obj,3482920.0,3349520.0
6,57,first_fail,indomain_split_random,time,90.0,0.00030782099929638207
6,58,first_fail,indomain_split_random,obj,998455.0,648785.0
6,58,first_fail,indomain_split_random,time,100.0,0.00036451999039854854
6,59,first_fail,indomain_split_random,obj,694985.0,304385.0
6,59,first_fail,indomain_split_random,time,120.0,0.0004588939918903634
6,60,first_fail,indomain_split_random,obj,1069865.0,1069865.0
6,60,first_fail,indomain_split_random,time,90.0,0.00028278799436520785
6,61,first_fail,indomain_split_random,obj,704925.0,425400.0
6,61,first_fail,indomain_split_random,time,90.0,0.00028008500521536916
6,62,first_fail,indomain_split_random,obj,954458.0,776423.0
6,62,first_fail,indomain_split_random,time,90.0,0.0003645559918368235
6,63,first_fail,indomain_split_random,obj,1569020.0,1569020.0
6,63,first_fail,indomain_split_random,time,90.0,0.00027647201204672456
6,64,first_fail,indomain_split_random,obj,1545383.0,1243305.0
6,64,first_fail,indomain_split_random,time,90.0,0.0005572480004047975
6,65,first_fail,indomain_split_random,obj,1187808.0,1112408.0
6,65,first_fail,indomain_split_random,time,100.0,0.0003148319956380874
6,66,first_fail,indomain_split_random,obj,1114268.0,1065960.0
6,66,first_fail,indomain_split_random,time,90.0,0.0003381689894013107
6,67,first_fail,indomain_split_random,obj,946810.0,723410.0
6,67,first_fail,indomain_split_random,time,90.0,0.00034454200067557395
6,68,first_fail,indomain_split_random,obj,1755566.0,1033436.0
6,68,first_fail,indomain_split_random,time,90.0,0.00028233000193722546
6,69,first_fail,indomain_split_random,obj,4516100.0,4092500.0
6,69,first_fail,indomain_split_random,time,90.0,0.00029900099616497755
6,70,first_fail,indomain_split_random,obj,1417190.0,1340090.0
6,70,first_fail,indomain_split_random,time,110.0,0.000266806993749924
6,71,first_fail,indomain_split_random,obj,1918075.0,1560775.0
6,71,first_fail,indomain_split_random,time,90.0,0.00027219299226999283
6,72,first_fail,indomain_split_random,obj,686987.0,686987.0
6,72,first_fail,indomain_split_random,time,100.0,0.00042585200571920723
6,73,first_fail,indomain_split_random,obj,2716934.0,2711394.0
6,73,first_fail,indomain_split_random,time,90.0,0.00031100198975764215
6,74,first_fail,indomain_split_random,obj,1685400.0,1651500.0
6,74,first_fail,indomain_split_random,time,90.0,0.00027791100728791207
6,75,first_fail,indomain_split_random,obj,1550675.0,1340975.0
6,75,first_fail,indomain_split_random,time,90.0,0.0003111969999736175
6,76,first_fail,indomain_split_random,obj,2294170.0,1358190.0
6,76,first_fail,indomain_split_random,time,90.0,0.00033347700082231313
6,77,first_fail,indomain_split_random,obj,841497.0,763777.0
6,77,first_fail,indomain_split_random,time,80.0,0.00034056500589940697
6,78,first_fail,indomain_split_random,obj,1946080.0,1522180.0
6,78,first_fail,indomain_split_random,time,90.0,0.0003011379885720089
6,79,first_fail,indomain_split_random,obj,1031453.0,951953.0
6,79,first_fail,indomain_split_random,time,90.0,0.0003426020120969042
6,80,first_fail,indomain_split_random,obj,1191875.0,1191875.0
6,80,first_fail,indomain_split_random,time,100.0,0.0002827139978762716
6,81,first_fail,indomain_split_random,obj,386291.0,371141.0
6,81,first_fail,indomain_split_random,time,90.0,0.00031358799606096
6,82,first_fail,indomain_split_random,obj,2721960.0,2721960.0
6,82,first_fail,indomain_split_random,time,90.0,0.000409672997193411
6,83,first_fail,indomain_split_random,obj,2308125.0,1925655.0
6,83,first_fail,indomain_split_random,time,90.0,0.0003223609965061769
6,84,first_fail,indomain_split_random,obj,899800.0,899800.0
6,84,first_fail,indomain_split_random,time,90.0,0.00028711199411191046
6,85,first_fail,indomain_split_random,obj,656986.0,532822.0
6,85,first_fail,indomain_split_random,time,90.0,0.00031108700204640627
6,86,first_fail,indomain_split_random,obj,2498034.0,1689534.0
6,86,first_fail,indomain_split_random,time,90.0,0.0003016819973709062
6,87,first_fail,indomain_split_random,obj,1234961.0,670661.0
6,87,first_fail,indomain_split_random,time,100.0,0.0002745770034380257
6,88,first_fail,indomain_split_random,obj,834764.0,792464.0
6,88,first_fail,indomain_split_random,time,150.0,0.0003137460007565096
6,89,first_fail,indomain_split_random,obj,841160.0,762260.0
6,89,first_fail,indomain_split_random,time,80.0,0.0003792620118474588
6,90,first_fail,indomain_split_random,obj,1205830.0,1169590.0
6,90,first_fail,indomain_split_random,time,100.0,0.0003377050015842542
6,91,first_fail,indomain_split_random,obj,2085120.0,2085120.0
6,91,first_fail,indomain_split_random,time,80.0,0.00044350899406708777
6,92,first_fail,indomain_split_random,obj,1861484.0,1033930.0
6,92,first_fail,indomain_split_random,time,90.0,0.00040295100188814104
6,93,first_fail,indomain_split_random,obj,990940.0,990940.0
6,93,first_fail,indomain_split_random,time,110.0,0.00024769500305410475
6,94,first_fail,indomain_split_random,obj,1634500.0,1098760.0
6,94,first_fail,indomain_split_random,time,100.0,0.0003074129926972091
6,95,first_fail,indomain_split_random,obj,1717650.0,1377280.0
6,95,first_fail,indomain_split_random,time,100.0,0.0002878910017898306
6,96,first_fail,indomain_split_random,obj,1462315.0,1278315.0
6,96,first_fail,indomain_split_random,time,100.0,0.00028329600172583014
6,97,first_fail,indomain_split_random,obj,3718420.0,3050820.0
6,97,first_fail,indomain_split_random,time,90.0,0.0003434329992160201
6,98,first_fail,indomain_split_random,obj,1318140.0,900675.0
6,98,first_fail,indomain_split_random,time,90.0,0.0002747910039033741
6,99,first_fail,indomain_split_random,obj,1955736.0,1773856.0
6,99,first_fail,indomain_split_random,time,90.0,0.0002867559960577637
6,100,first_fail,indomain_split_random,obj,599517.0,462116.0
6,100,first_fail,indomain_split_random,time,80.0,0.00026761399931274354
7,1,first_fail,indomain_split_random,obj,2142186.0,1581326.0
7,1,first_fail,indomain_split_random,time,120.0,0.00025905200163833797
7,2,first_fail,indomain_split_random,obj,1437420.0,612320.0
7,2,first_fail,indomain_split_random,time,90.0,0.00035971400211565197
7,3,first_fail,indomain_split_random,obj,1615308.0,1205430.0
7,3,first_fail,indomain_split_random,time,80.0,0.000278149003861472
7,4,first_fail,indomain_split_random,obj,1199998.0,989148.0
7,4,first_fail,indomain_split_random,time,100.0,0.0002406290004728362
7,5,first_fail,indomain_split_random,obj,306376.0,163936.0
7,5,first_fail,indomain_split_random,time,100.0,0.0006729710003128275
7,6,first_fail,indomain_split_random,obj,382460.0,188020.0
7,6,first_fail,indomain_split_random,time,90.0,0.00028376199770718813
7,7,first_fail,indomain_split_random,obj,418790.0,401040.0
7,7,first_fail,indomain_split_random,time,100.0,0.00027240799681749195
7,8,first_fail,indomain_split_random,obj,991700.0,551324.0
7,8,first_fail,indomain_split_random,time,170.0,0.00039781100349500775
7,9,first_fail,indomain_split_random,obj,1475380.0,1433280.0
7,9,first_fail,indomain_split_random,time,160.0,0.00028079599724151194
7,10,first_fail,indomain_split_random,obj,343525.0,176785.0
7,10,first_fail,indomain_split_random,time,110.0,0.0002466220030328259
7,11,first_fail,indomain_split_random,obj,664368.0,664368.0
7,11,first_fail,indomain_split_random,time,160.0,0.0002971600042656064
7,12,first_fail,indomain_split_random,obj,1211730.0,929910.0
7,12,first_fail,indomain_split_random,time,100.0,0.00034644801053218544
7,13,first_fail,indomain_split_random,obj,787168.0,692768.0
7,13,first_fail,indomain_split_random,time,100.0,0.0002675279974937439
7,14,first_fail,indomain_split_random,obj,1020065.0,844200.0
7,14,first_fail,indomain_split_random,time,90.0,0.0002684680075617507
7,15,first_fail,indomain_split_random,obj,1086380.0,449240.0
7,15,first_fail,indomain_split_random,time,100.0,0.0003716329956660047
7,16,first_fail,indomain_split_random,obj,621128.0,142821.0
7,16,first_fail,indomain_split_random,time,120.0,0.00026902800891548395
7,17,first_fail,indomain_split_random,obj,140920.0,89920.0
7,17,first_fail,indomain_split_random,time,100.0,0.0002598889986984432
7,18,first_fail,indomain_split_random,obj,1342850.0,1001050.0
7,18,first_fail,indomain_split_random,time,80.0,0.0004896049940725788
7,19,first_fail,indomain_split_random,obj,941910.0,682410.0
7,19,first_fail,indomain_split_random,time,100.0,0.000735296998755075
7,20,first_fail,indomain_split_random,obj,363104.0,360404.0
7,20,first_fail,indomain_split_random,time,130.0,0.00023850100114941597
7,21,first_fail,indomain_split_random,obj,295164.0,274764.0
7,21,first_fail,indomain_split_random,time,120.0,0.0002533739898353815
7,22,first_fail,indomain_split_random,obj,269927.0,172215.0
7,22,first_fail,indomain_split_random,time,100.0,0.0002807260025292635
7,23,first_fail,indomain_split_random,obj,255350.0,138620.0
7,23,first_fail,indomain_split_random,time,110.0,0.00046675000339746475
7,24,first_fail,indomain_split_random,obj,1944678.0,1741488.0
7,24,first_fail,indomain_split_random,time,80.0,0.0003128740063402802
7,25,first_fail,indomain_split_random,obj,2079608.0,1804595.0
7,25,first_fail,indomain_split_random,time,100.0,0.0002942080027423799
7,26,first_fail,indomain_split_random,obj,2044695.0,1747545.0
7,26,first_fail,indomain_split_random,time,100.0,0.00025690799520816654
7,27,first_fail,indomain_split_random,obj,966107.0,857107.0
7,27,first_fail,indomain_split_random,time,90.0,0.0002848599979188293
7,28,first_fail,indomain_split_random,obj,1796010.0,1759110.0
7,28,first_fail,indomain_split_random,time,100.0,0.0003464399924268946
7,29,first_fail,indomain_split_random,obj,1229790.0,979260.0
7,29,first_fail,indomain_split_random,time,90.0,0.000294159006443806
7,30,first_fail,indomain_split_random,obj,299340.0,299340.0
7,30,first_fail,indomain_split_random,time,90.0,0.00024319799558725208
7,31,first_fail,indomain_split_random,obj,884510.0,801710.0
7,31,first_fail,indomain_split_random,time,90.0,0.00040484800410922617
7,32,first_fail,indomain_split_random,obj,523147.0,521347.0
7,32,first_fail,indomain_split_random,time,100.0,0.00025743601145222783
7,33,first_fail,indomain_split_random,obj,698500.0,594260.0
7,33,first_fail,indomain_split_random,time,100.0,0.000304133995086886
7,34,first_fail,indomain_split_random,obj,975520.0,910415.0
7,34,first_fail,indomain_split_random,time,100.0,0.00028110599669162184
7,35,first_fail,indomain_split_random,obj,494300.0,468275.0
7,35,first_fail,indomain_split_random,time,100.0,0.00040668799192644656
7,36,first_fail,indomain_split_random,obj,2056300.0,1228500.0
7,36,first_fail,indomain_split_random,time,80.0,0.0005756400059908628
7,37,first_fail,indomain_split_random,obj,1239560.0,707910.0
7,37,first_fail,indomain_split_random,time,100.0,0.0005258629971649498
7,38,first_fail,indomain_split_random,obj,935109.0,935109.0
7,38,first_fail,indomain_split_random,time,90.0,0.0002392470050835982
7,39,first_fail,indomain_split_random,obj,224430.0,220870.0
7,39,first_fail,indomain_split_random,time,90.0,0.00029043199901934713
7,40,first_fail,indomain_split_random,obj,881680.0,184425.0
7,40,first_fail,indomain_split_random,time,100.0,0.0004504349926719442
7,41,first_fail,indomain_split_random,obj,951845.0,512645.0
7,41,first_fail,indomain_split_random,time,90.0,0.00037054700078442693
7,42,first_fail,indomain_split_random,obj,327950.0,169475.0
7,42,first_fail,indomain_split_random,time,90.0,0.0002734880108619109
7,43,first_fail,indomain_split_random,obj,1075052.0,694757.0
7,43,first_fail,indomain_split_random,time,90.0,0.00031461600156035274
7,44,first_fail,indomain_split_random,obj,1254238.0,1166138.0
7,44,first_fail,indomain_split_random,time,90.0,0.00033399400126654655
7,45,first_fail,indomain_split_random,obj,318585.0,308315.0
7,45,first_fail,indomain_split_random,time,100.0,0.00030471601348835975
7,46,first_fail,indomain_split_random,obj,2088885.0,2088885.0
7,46,first_fail,indomain_split_random,time,100.0,0.00036232199636287987
7,47,first_fail,indomain_split_random,obj,973400.0,804500.0
7,47,first_fail,indomain_split_random,time,100.0,0.0007038500043563545
7,48,first_fail,indomain_split_random,obj,991064.0,506000.0
7,48,first_fail,indomain_split_random,time,100.0,0.00028663501143455505
7,49,first_fail,indomain_split_random,obj,877385.0,877385.0
