,,,,,Gecode,Gurobi,OGSA,Preferred,Objective Ratio,,
,,,,,Modified,Modified,Modified,Modified,Modified,,
Month,House,Variable choices,Constraint variables,Result,,,,,,,
11,6,anti_first_fail,indomain_min,time,100,250,0.000213355,,2.13E-06,,
11,7,anti_first_fail,indomain_min,obj,1535500,1535500,1535500,1574400,1,,2%
11,7,anti_first_fail,indomain_min,time,60,80,0.000325124,,5.42E-06,,
11,8,anti_first_fail,indomain_min,obj,2634596,2634596,2688596,3198260,1.020496501,,16%
11,8,anti_first_fail,indomain_min,time,50,110,0.000197765,,3.96E-06,,
11,9,anti_first_fail,indomain_min,obj,2097764,2097764,2110364,2567364,1.006006395,,18%
11,9,anti_first_fail,indomain_min,time,60,80,0.000203635,,3.39E-06,,
11,10,anti_first_fail,indomain_min,obj,2476780,2476780,2476780,2743780,1,,10%
11,10,anti_first_fail,indomain_min,time,60,70,0.000194291,,3.24E-06,,
11,11,anti_first_fail,indomain_min,obj,1475500,1475500,1475500,1588900,1,,7%
11,11,anti_first_fail,indomain_min,time,60,80,0.000217658,,3.63E-06,,
11,12,anti_first_fail,indomain_min,obj,321118,321118,342790,220366,1.06748921,,-56%
11,12,anti_first_fail,indomain_min,time,60,100,0.000199496,,3.32E-06,,
11,13,anti_first_fail,indomain_min,obj,1563895,1563895,1563895,1563895,1,,0%
11,13,anti_first_fail,indomain_min,time,60,80,0.000229876,,3.83E-06,,
11,14,anti_first_fail,indomain_min,obj,249945,249945,249945,250845,1,,0%
11,14,anti_first_fail,indomain_min,time,70,100,0.000204274,,2.92E-06,,
11,15,anti_first_fail,indomain_min,obj,2325300,2325300,2358000,2678700,1.014062702,,12%
11,15,anti_first_fail,indomain_min,time,50,90,0.00021281,,4.26E-06,,
11,16,anti_first_fail,indomain_min,obj,1659972,1659972,1667172,1787076,1.004337423,,7%
11,16,anti_first_fail,indomain_min,time,50,80,0.000196074,,3.92E-06,,
11,17,anti_first_fail,indomain_min,obj,4532300,4532300,4532300,4614500,1,,2%
11,17,anti_first_fail,indomain_min,time,60,70,0.000190328,,3.17E-06,,
11,18,anti_first_fail,indomain_min,obj,903166,903166,903166,938122,1,,4%
11,18,anti_first_fail,indomain_min,time,60,90,0.000204973,,3.42E-06,,
11,19,anti_first_fail,indomain_min,obj,1475685,1475685,1475685,1704885,1,,13%
11,19,anti_first_fail,indomain_min,time,60,70,0.000196373,,3.27E-06,,
11,20,anti_first_fail,indomain_min,obj,355547,355547,355547,355547,1,,0%
11,20,anti_first_fail,indomain_min,time,60,80,0.000201914,,3.37E-06,,
11,21,anti_first_fail,indomain_min,obj,616873,616873,616873,632773,1,,3%
11,21,anti_first_fail,indomain_min,time,60,70,0.000204097,,3.40E-06,,
11,22,anti_first_fail,indomain_min,obj,381243,381243,381243,381243,1,,0%
11,22,anti_first_fail,indomain_min,time,60,80,0.000197173,,3.29E-06,,
11,23,anti_first_fail,indomain_min,obj,1753250,1753250,1755350,1862050,1.001197776,,6%
11,23,anti_first_fail,indomain_min,time,60,90,0.000219406,,3.66E-06,,
11,24,anti_first_fail,indomain_min,obj,753300,753300,753300,764800,1,,2%
11,24,anti_first_fail,indomain_min,time,60,120,0.000194629,,3.24E-06,,
11,25,anti_first_fail,indomain_min,obj,629210,629210,629210,728010,1,,14%
11,25,anti_first_fail,indomain_min,time,50,80,0.000236345,,4.73E-06,,
11,26,anti_first_fail,indomain_min,obj,731958,731958,739054,805454,1.009694545,,8%
11,26,anti_first_fail,indomain_min,time,60,90,0.000229251,,3.82E-06,,
11,27,anti_first_fail,indomain_min,obj,101644,101644,104994,101644,1.032958168,,-3%
11,27,anti_first_fail,indomain_min,time,50,80,0.000207605,,4.15E-06,,
11,28,anti_first_fail,indomain_min,obj,664950,664950,797250,604050,1.198962328,,-32%
11,28,anti_first_fail,indomain_min,time,60,90,0.000223409,,3.72E-06,,
11,29,anti_first_fail,indomain_min,obj,1794049,1794049,1794049,2195849,1,,18%
11,29,anti_first_fail,indomain_min,time,60,70,0.000189309,,3.16E-06,,
11,30,anti_first_fail,indomain_min,obj,1716888,1716888,1716888,2244488,1,,24%
11,30,anti_first_fail,indomain_min,time,50,70,0.000199984,,4.00E-06,,
11,31,anti_first_fail,indomain_min,obj,1990790,1990790,1990790,2760190,1,,28%
11,31,anti_first_fail,indomain_min,time,60,80,0.000222226,,3.70E-06,,
11,32,anti_first_fail,indomain_min,obj,3428816,3428816,3636052,4063352,1.060439522,,11%
11,32,anti_first_fail,indomain_min,time,70,120,0.000248681,,3.55E-06,,
11,33,anti_first_fail,indomain_min,obj,1254500,1254500,1254500,1164200,1,,-8%
11,33,anti_first_fail,indomain_min,time,60,80,0.000213452,,3.56E-06,,
11,34,anti_first_fail,indomain_min,obj,1003740,1003740,1088355,833655,1.084299719,,-31%
11,34,anti_first_fail,indomain_min,time,70,100,0.000256091,,3.66E-06,,
11,35,anti_first_fail,indomain_min,obj,3805298,3805298,3805298,5082702,1,,25%
11,35,anti_first_fail,indomain_min,time,50,60,0.000188847,,3.78E-06,,
11,36,anti_first_fail,indomain_min,obj,686782,686782,686782,716482,1,,4%
11,36,anti_first_fail,indomain_min,time,50,70,0.000209953,,4.20E-06,,
11,37,anti_first_fail,indomain_min,obj,2536958,2536958,2634530,2784830,1.038460235,,5%
11,37,anti_first_fail,indomain_min,time,60,80,0.000222627,,3.71E-06,,
11,38,anti_first_fail,indomain_min,obj,1937022,1937022,1937022,2543022,1,,24%
11,38,anti_first_fail,indomain_min,time,60,70,0.000194369,,3.24E-06,,
11,39,anti_first_fail,indomain_min,obj,1479252,1479252,1479252,1677152,1,,12%
11,39,anti_first_fail,indomain_min,time,70,100,0.000223797,,3.20E-06,,
11,40,anti_first_fail,indomain_min,obj,1055870,1055870,1055870,1076270,1,,2%
11,40,anti_first_fail,indomain_min,time,60,80,0.000216404,,3.61E-06,,
11,41,anti_first_fail,indomain_min,obj,696834,696834,779734,600234,1.118966641,,-30%
11,41,anti_first_fail,indomain_min,time,60,80,0.000211149,,3.52E-06,,
11,42,anti_first_fail,indomain_min,obj,532844,532844,532844,595544,1,,11%
11,42,anti_first_fail,indomain_min,time,50,70,0.000210209,,4.20E-06,,
11,43,anti_first_fail,indomain_min,obj,2293426,2293426,2293426,3533076,1,,35%
11,43,anti_first_fail,indomain_min,time,50,70,0.000228478,,4.57E-06,,
11,44,anti_first_fail,indomain_min,obj,927528,927528,960461,983818,1.035506206,,2%
11,44,anti_first_fail,indomain_min,time,60,70,0.000199965,,3.33E-06,,
11,45,anti_first_fail,indomain_min,obj,1180540,1180540,1180540,1181480,1,,0%
11,45,anti_first_fail,indomain_min,time,60,100,0.000252164,,4.20E-06,,
11,46,anti_first_fail,indomain_min,obj,2216300,2216300,2302400,2455300,1.038848531,,6%
11,46,anti_first_fail,indomain_min,time,50,80,0.000212799,,4.26E-06,,
11,47,anti_first_fail,indomain_min,obj,56762,56762,110024,67562,1.93833903,,-63%
11,47,anti_first_fail,indomain_min,time,60,80,0.000208193,,3.47E-06,,
11,48,anti_first_fail,indomain_min,obj,229915,229915,229915,245015,1,,6%
11,48,anti_first_fail,indomain_min,time,50,60,0.00019025,,3.80E-06,,
11,49,anti_first_fail,indomain_min,obj,2204414,2204414,2204414,3541274,1,,38%
11,49,anti_first_fail,indomain_min,time,50,90,0.00024443,,4.89E-06,,
11,50,anti_first_fail,indomain_min,obj,217704,217704,364524,260544,1.67440194,,-40%
11,50,anti_first_fail,indomain_min,time,50,70,0.000208442,,4.17E-06,,
11,51,anti_first_fail,indomain_min,obj,336965,336965,343865,390665,1.020476904,,12%
11,51,anti_first_fail,indomain_min,time,50,80,0.00020239,,4.05E-06,,
11,52,anti_first_fail,indomain_min,obj,1134020,1134020,1134020,1134020,1,,0%
11,52,anti_first_fail,indomain_min,time,60,70,0.000192421,,3.21E-06,,
11,53,anti_first_fail,indomain_min,obj,1407279,1407279,1422384,1471752,1.010733479,,3%
11,53,anti_first_fail,indomain_min,time,50,110,0.000227344,,4.55E-06,,
11,54,anti_first_fail,indomain_min,obj,2159300,2159300,2159300,2437500,1,,11%
11,54,anti_first_fail,indomain_min,time,50,60,0.000214461,,4.29E-06,,
11,55,anti_first_fail,indomain_min,obj,661485,661485,665085,513585,1.0054423,,-29%
11,55,anti_first_fail,indomain_min,time,60,110,0.000201828,,3.36E-06,,
11,56,anti_first_fail,indomain_min,obj,1253661,1253661,1253661,1307661,1,,4%
11,56,anti_first_fail,indomain_min,time,60,70,0.000191178,,3.19E-06,,
11,57,anti_first_fail,indomain_min,obj,2181000,2181000,2181000,2363600,1,,8%
11,57,anti_first_fail,indomain_min,time,50,70,0.000192278,,3.85E-06,,
11,58,anti_first_fail,indomain_min,obj,2884000,2884000,2884000,3132200,1,,8%
11,58,anti_first_fail,indomain_min,time,50,60,0.000191795,,3.84E-06,,
11,59,anti_first_fail,indomain_min,obj,291848,291848,291848,268348,1,,-9%
11,59,anti_first_fail,indomain_min,time,60,80,0.000228515,,3.81E-06,,
11,60,anti_first_fail,indomain_min,obj,2148600,2148600,2148600,2590800,1,,17%
11,60,anti_first_fail,indomain_min,time,50,90,0.000206307,,4.13E-06,,
11,61,anti_first_fail,indomain_min,obj,482230,482230,494730,475030,1.025921241,,-4%
11,61,anti_first_fail,indomain_min,time,60,80,0.000220628,,3.68E-06,,
11,62,anti_first_fail,indomain_min,obj,1697650,1697650,1697650,1787950,1,,5%
11,62,anti_first_fail,indomain_min,time,60,80,0.000203651,,3.39E-06,,
11,63,anti_first_fail,indomain_min,obj,410778,410778,410778,414298,1,,1%
11,63,anti_first_fail,indomain_min,time,60,80,0.00020294,,3.38E-06,,
11,64,anti_first_fail,indomain_min,obj,457496,457496,457496,457496,1,,0%
11,64,anti_first_fail,indomain_min,time,50,70,0.000220364,,4.41E-06,,
11,65,anti_first_fail,indomain_min,obj,3525780,3525780,3534780,5005980,1.002552627,,29%
11,65,anti_first_fail,indomain_min,time,60,90,0.000200098,,3.33E-06,,
11,66,anti_first_fail,indomain_min,obj,928864,928864,928864,1155664,1,,20%
11,66,anti_first_fail,indomain_min,time,50,80,0.000196054,,3.92E-06,,
11,67,anti_first_fail,indomain_min,obj,1085830,1085830,1085830,1094980,1,,1%
11,67,anti_first_fail,indomain_min,time,50,90,0.000194267,,3.89E-06,,
11,68,anti_first_fail,indomain_min,obj,563370,563370,565470,673070,1.003727568,,16%
11,68,anti_first_fail,indomain_min,time,60,80,0.000210381,,3.51E-06,,
11,69,anti_first_fail,indomain_min,obj,2248919,2248919,2248919,3102519,1,,28%
11,69,anti_first_fail,indomain_min,time,50,80,0.00019851,,3.97E-06,,
11,70,anti_first_fail,indomain_min,obj,387064,387064,387064,391264,1,,1%
11,70,anti_first_fail,indomain_min,time,60,80,0.000205326,,3.42E-06,,
11,71,anti_first_fail,indomain_min,obj,1648540,1648540,1648540,1999540,1,,18%
11,71,anti_first_fail,indomain_min,time,50,70,0.000190313,,3.81E-06,,
11,72,anti_first_fail,indomain_min,obj,766235,766235,766235,896080,1,,14%
11,72,anti_first_fail,indomain_min,time,50,70,0.000199324,,3.99E-06,,
11,73,anti_first_fail,indomain_min,obj,4008800,4008800,4008800,4402300,1,,9%
11,73,anti_first_fail,indomain_min,time,60,80,0.000364214,,6.07E-06,,
11,74,anti_first_fail,indomain_min,obj,1825550,1825550,1825550,1669850,1,,-9%
11,74,anti_first_fail,indomain_min,time,60,90,0.000221048,,3.68E-06,,
11,75,anti_first_fail,indomain_min,obj,1066136,1066136,1066136,1000436,1,,-7%
11,75,anti_first_fail,indomain_min,time,60,80,0.000217927,,3.63E-06,,
11,76,anti_first_fail,indomain_min,obj,419430,419430,437530,462630,1.043153804,,5%
11,76,anti_first_fail,indomain_min,time,50,100,0.000260877,,5.22E-06,,
11,77,anti_first_fail,indomain_min,obj,409232,409232,409232,171792,1,,-138%
11,77,anti_first_fail,indomain_min,time,50,110,0.000273715,,5.47E-06,,
11,78,anti_first_fail,indomain_min,obj,3567270,3567270,3567270,4560170,1,,22%
11,78,anti_first_fail,indomain_min,time,50,80,0.00021903,,4.38E-06,,
11,79,anti_first_fail,indomain_min,obj,1178400,1178400,1178400,1213200,1,,3%
11,79,anti_first_fail,indomain_min,time,60,80,0.000208859,,3.48E-06,,
11,80,anti_first_fail,indomain_min,obj,968190,968190,968190,1075090,1,,10%
11,80,anti_first_fail,indomain_min,time,60,90,0.000221922,,3.70E-06,,
11,81,anti_first_fail,indomain_min,obj,4304832,4304832,4333047,4313867,1.006554263,,0%
11,81,anti_first_fail,indomain_min,time,60,80,0.000209864,,3.50E-06,,
11,82,anti_first_fail,indomain_min,obj,246297,246297,246297,295297,1,,17%
11,82,anti_first_fail,indomain_min,time,60,70,0.000192427,,3.21E-06,,
11,83,anti_first_fail,indomain_min,obj,534830,534830,534830,584630,1,,9%
11,83,anti_first_fail,indomain_min,time,50,80,0.000203461,,4.07E-06,,
11,84,anti_first_fail,indomain_min,obj,338494,338494,339382,244547,1.002623385,,-39%
11,84,anti_first_fail,indomain_min,time,80,90,0.000203186,,2.54E-06,,
11,85,anti_first_fail,indomain_min,obj,339214,339214,339214,342154,1,,1%
11,85,anti_first_fail,indomain_min,time,70,80,0.000208098,,2.97E-06,,
11,86,anti_first_fail,indomain_min,obj,1283066,1283066,1320886,1265786,1.02947627,,-4%
11,86,anti_first_fail,indomain_min,time,50,80,0.000194702,,3.89E-06,,
11,87,anti_first_fail,indomain_min,obj,2523930,2523930,2523930,2802030,1,,10%
11,87,anti_first_fail,indomain_min,time,60,80,0.000213064,,3.55E-06,,
11,88,anti_first_fail,indomain_min,obj,572670,572670,572670,591570,1,,3%
11,88,anti_first_fail,indomain_min,time,60,70,0.000192685,,3.21E-06,,
11,89,anti_first_fail,indomain_min,obj,423400,423400,423400,424200,1,,0%
11,89,anti_first_fail,indomain_min,time,60,80,0.000202254,,3.37E-06,,
11,90,anti_first_fail,indomain_min,obj,1764897,1764897,1767597,2097497,1.001529834,,16%
11,90,anti_first_fail,indomain_min,time,60,100,0.000206609,,3.44E-06,,
11,91,anti_first_fail,indomain_min,obj,1327215,1327215,1327215,1598715,1,,17%
11,91,anti_first_fail,indomain_min,time,50,70,0.000190551,,3.81E-06,,
11,92,anti_first_fail,indomain_min,obj,1272720,1272720,1403575,1290975,1.10281523,,-9%
11,92,anti_first_fail,indomain_min,time,60,100,0.000207889,,3.46E-06,,
11,93,anti_first_fail,indomain_min,obj,2666160,2666160,2666160,3515060,1,,24%
11,93,anti_first_fail,indomain_min,time,60,90,0.000192715,,3.21E-06,,
11,94,anti_first_fail,indomain_min,obj,1521116,1521116,1896700,1729044,1.24691345,,-10%
11,94,anti_first_fail,indomain_min,time,60,90,0.000197927,,3.30E-06,,
11,95,anti_first_fail,indomain_min,obj,511718,511718,511718,571718,1,,10%
11,95,anti_first_fail,indomain_min,time,50,70,0.000224457,,4.49E-06,,
11,96,anti_first_fail,indomain_min,obj,867060,867060,867060,868860,1,,0%
11,96,anti_first_fail,indomain_min,time,50,70,0.000374956,,7.50E-06,,
11,97,anti_first_fail,indomain_min,obj,265158,265158,265158,278358,1,,5%
11,97,anti_first_fail,indomain_min,time,60,80,0.000207137,,3.45E-06,,
11,98,anti_first_fail,indomain_min,obj,2645956,2645956,2645956,2897056,1,,9%
11,98,anti_first_fail,indomain_min,time,60,70,0.000213749,,3.56E-06,,
11,99,anti_first_fail,indomain_min,obj,921323,921323,1123826,926159,1.21979588,,-21%
11,99,anti_first_fail,indomain_min,time,60,90,0.000217149,,3.62E-06,,
11,100,anti_first_fail,indomain_min,obj,370266,370266,673452,185142,1.818832947,,-264%
11,100,anti_first_fail,indomain_min,time,60,110,0.000205068,,3.42E-06,,
12,1,anti_first_fail,indomain_min,obj,456425,456425,456425,549195,1,,17%
12,1,anti_first_fail,indomain_min,time,50,80,0.000212957,,4.26E-06,,
12,2,anti_first_fail,indomain_min,obj,1107964,1107964,1107964,2035964,1,,46%
12,2,anti_first_fail,indomain_min,time,50,80,0.000210966,,4.22E-06,,
12,3,anti_first_fail,indomain_min,obj,649546,649546,649546,689586,1,,6%
12,3,anti_first_fail,indomain_min,time,50,80,0.000199477,,3.99E-06,,
12,4,anti_first_fail,indomain_min,obj,2574210,2574210,2574210,3173910,1,,19%
12,4,anti_first_fail,indomain_min,time,70,90,0.000194041,,2.77E-06,,
12,5,anti_first_fail,indomain_min,obj,2039704,2039704,2039704,2304804,1,,12%
12,5,anti_first_fail,indomain_min,time,60,70,0.00019043,,3.17E-06,,
12,6,anti_first_fail,indomain_min,obj,1670920,1670920,1779900,1717400,1.065221555,,-4%
12,6,anti_first_fail,indomain_min,time,60,120,0.000219808,,3.66E-06,,
12,7,anti_first_fail,indomain_min,obj,1482200,1482200,1482200,1511300,1,,2%
12,7,anti_first_fail,indomain_min,time,60,90,0.00020962,,3.49E-06,,
12,8,anti_first_fail,indomain_min,obj,2154524,2154524,2188724,3262408,1.015873576,,33%
12,8,anti_first_fail,indomain_min,time,50,90,0.000205424,,4.11E-06,,
12,9,anti_first_fail,indomain_min,obj,1829890,1829890,1829890,2318890,1,,21%
12,9,anti_first_fail,indomain_min,time,50,80,0.000200576,,4.01E-06,,
12,10,anti_first_fail,indomain_min,obj,2041580,2041580,2041580,2140880,1,,5%
12,10,anti_first_fail,indomain_min,time,50,70,0.000192743,,3.85E-06,,
12,11,anti_first_fail,indomain_min,obj,1520800,1520800,1520800,1552000,1,,2%
12,11,anti_first_fail,indomain_min,time,60,80,0.000214927,,3.58E-06,,
12,12,anti_first_fail,indomain_min,obj,284232,284232,305658,187316,1.075382082,,-63%
12,12,anti_first_fail,indomain_min,time,60,90,0.000193675,,3.23E-06,,
12,13,anti_first_fail,indomain_min,obj,1948435,1948435,2017765,2294135,1.035582403,,12%
12,13,anti_first_fail,indomain_min,time,60,80,0.000231368,,3.86E-06,,
12,14,anti_first_fail,indomain_min,obj,332365,332365,332365,342085,1,,3%
12,14,anti_first_fail,indomain_min,time,60,100,0.00021266,,3.54E-06,,
12,15,anti_first_fail,indomain_min,obj,1824150,1824150,1824150,2292050,1,,20%
12,15,anti_first_fail,indomain_min,time,50,100,0.000301884,,6.04E-06,,
12,16,anti_first_fail,indomain_min,obj,1449912,1449912,1449912,1744328,1,,17%
12,16,anti_first_fail,indomain_min,time,50,80,0.000200708,,4.01E-06,,
12,17,anti_first_fail,indomain_min,obj,3954100,3954100,3954100,4282800,1,,8%
12,17,anti_first_fail,indomain_min,time,60,70,0.000254512,,4.24E-06,,
12,18,anti_first_fail,indomain_min,obj,1106267,1106267,1106267,1917371,1,,42%
12,18,anti_first_fail,indomain_min,time,60,100,0.000206233,,3.44E-06,,
12,19,anti_first_fail,indomain_min,obj,1308460,1308460,1308460,1663960,1,,21%
12,19,anti_first_fail,indomain_min,time,50,70,0.000192736,,3.85E-06,,
12,20,anti_first_fail,indomain_min,obj,323674,323674,323674,323674,1,,0%
12,20,anti_first_fail,indomain_min,time,60,70,0.00020376,,3.40E-06,,
12,21,anti_first_fail,indomain_min,obj,691124,691124,691124,726224,1,,5%
12,21,anti_first_fail,indomain_min,time,60,70,0.00020672,,3.45E-06,,
12,22,anti_first_fail,indomain_min,obj,311726,311726,311726,311726,1,,0%
12,22,anti_first_fail,indomain_min,time,50,80,0.000196431,,3.93E-06,,
12,23,anti_first_fail,indomain_min,obj,1719350,1719350,1719350,1902950,1,,10%
12,23,anti_first_fail,indomain_min,time,50,90,0.000220304,,4.41E-06,,
12,24,anti_first_fail,indomain_min,obj,678050,678050,681100,682350,1.004498193,,0%
12,24,anti_first_fail,indomain_min,time,60,110,0.000199805,,3.33E-06,,
12,25,anti_first_fail,indomain_min,obj,563335,563335,563335,600035,1,,6%
12,25,anti_first_fail,indomain_min,time,60,80,0.000241458,,4.02E-06,,
12,26,anti_first_fail,indomain_min,obj,726026,726026,726026,808026,1,,10%
12,26,anti_first_fail,indomain_min,time,60,90,0.000226482,,3.77E-06,,
12,27,anti_first_fail,indomain_min,obj,83568,83568,83568,83568,1,,0%
12,27,anti_first_fail,indomain_min,time,50,80,0.000209481,,4.19E-06,,
12,28,anti_first_fail,indomain_min,obj,688300,688300,745300,591700,1.082812727,,-26%
12,28,anti_first_fail,indomain_min,time,60,100,0.000220343,,3.67E-06,,
12,29,anti_first_fail,indomain_min,obj,1441305,1441305,1441305,1882805,1,,23%
12,29,anti_first_fail,indomain_min,time,60,70,0.000193398,,3.22E-06,,
12,30,anti_first_fail,indomain_min,obj,1364966,1364966,1364966,2168366,1,,37%
12,30,anti_first_fail,indomain_min,time,50,70,0.000196995,,3.94E-06,,
12,31,anti_first_fail,indomain_min,obj,1588307,1588307,1588307,2457107,1,,35%
12,31,anti_first_fail,indomain_min,time,60,90,0.000224445,,3.74E-06,,
12,32,anti_first_fail,indomain_min,obj,2784540,2784540,3221609,3920309,1.15696273,,18%
12,32,anti_first_fail,indomain_min,time,60,100,0.000217916,,3.63E-06,,
12,33,anti_first_fail,indomain_min,obj,1071040,1071040,1071040,1015240,1,,-5%
12,33,anti_first_fail,indomain_min,time,60,80,0.000212784,,3.55E-06,,
12,34,anti_first_fail,indomain_min,obj,937935,937935,1194065,783065,1.273078625,,-52%
12,34,anti_first_fail,indomain_min,time,70,90,0.000255504,,3.65E-06,,
12,35,anti_first_fail,indomain_min,obj,3189192,3189192,3189192,4176496,1,,24%
12,35,anti_first_fail,indomain_min,time,50,90,0.000187608,,3.75E-06,,
12,36,anti_first_fail,indomain_min,obj,735760,735760,735760,751960,1,,2%
12,36,anti_first_fail,indomain_min,time,60,70,0.000196168,,3.27E-06,,
12,37,anti_first_fail,indomain_min,obj,2074054,2074054,2074054,2231554,1,,7%
12,37,anti_first_fail,indomain_min,time,50,80,0.000214013,,4.28E-06,,
12,38,anti_first_fail,indomain_min,obj,1557628,1557628,1557628,2358628,1,,34%
12,38,anti_first_fail,indomain_min,time,60,80,0.000193126,,3.22E-06,,
12,39,anti_first_fail,indomain_min,obj,1301684,1301684,1301684,1543284,1,,16%
12,39,anti_first_fail,indomain_min,time,60,80,0.000224661,,3.74E-06,,
12,40,anti_first_fail,indomain_min,obj,1013675,1013675,1013675,1037075,1,,2%
12,40,anti_first_fail,indomain_min,time,60,80,0.000217701,,3.63E-06,,
12,41,anti_first_fail,indomain_min,obj,736838,736838,752438,516838,1.021171547,,-46%
12,41,anti_first_fail,indomain_min,time,60,80,0.000226966,,3.78E-06,,
12,42,anti_first_fail,indomain_min,obj,587486,587486,677436,660386,1.153110032,,-3%
12,42,anti_first_fail,indomain_min,time,60,80,0.000205068,,3.42E-06,,
12,43,anti_first_fail,indomain_min,obj,1875956,1875956,1875956,2650806,1,,29%
12,43,anti_first_fail,indomain_min,time,50,70,0.000205889,,4.12E-06,,
12,44,anti_first_fail,indomain_min,obj,919537,919537,942529,2286292,1.025003888,,59%
12,44,anti_first_fail,indomain_min,time,50,80,0.000209224,,4.18E-06,,
12,45,anti_first_fail,indomain_min,obj,967040,967040,986040,934810,1.019647584,,-5%
12,45,anti_first_fail,indomain_min,time,50,110,0.000253065,,5.06E-06,,
12,46,anti_first_fail,indomain_min,obj,1863750,1863750,1937250,2710150,1.03943662,,29%
12,46,anti_first_fail,indomain_min,time,50,90,0.000208942,,4.18E-06,,
12,47,anti_first_fail,indomain_min,obj,57322,57322,97412,66798,1.699382436,,-46%
12,47,anti_first_fail,indomain_min,time,60,80,0.000210611,,3.51E-06,,
12,48,anti_first_fail,indomain_min,obj,214657,214657,214657,222057,1,,3%
12,48,anti_first_fail,indomain_min,time,50,60,0.0001909,,3.82E-06,,
12,49,anti_first_fail,indomain_min,obj,1842136,1842136,1842136,2773756,1,,34%
12,49,anti_first_fail,indomain_min,time,60,90,0.0002474,,4.12E-06,,
12,50,anti_first_fail,indomain_min,obj,187200,187200,285780,252600,1.526602564,,-13%
12,50,anti_first_fail,indomain_min,time,60,80,0.000202694,,3.38E-06,,
12,51,anti_first_fail,indomain_min,obj,285925,285925,285925,339925,1,,16%
12,51,anti_first_fail,indomain_min,time,50,80,0.000199661,,3.99E-06,,
12,52,anti_first_fail,indomain_min,obj,948436,948436,948436,1007436,1,,6%
12,52,anti_first_fail,indomain_min,time,60,70,0.000234403,,3.91E-06,,
12,53,anti_first_fail,indomain_min,obj,1427574,1427574,1433574,1576986,1.004202934,,9%
12,53,anti_first_fail,indomain_min,time,60,120,0.000226128,,3.77E-06,,
12,54,anti_first_fail,indomain_min,obj,1979200,1979200,1979200,2275500,1,,13%
12,54,anti_first_fail,indomain_min,time,50,70,0.00019314,,3.86E-06,,
12,55,anti_first_fail,indomain_min,obj,584445,584445,584445,495045,1,,-18%
12,55,anti_first_fail,indomain_min,time,70,100,0.000251628,,3.59E-06,,
12,56,anti_first_fail,indomain_min,obj,1220520,1220520,1220520,1370520,1,,11%
12,56,anti_first_fail,indomain_min,time,70,80,0.000192732,,2.75E-06,,
12,57,anti_first_fail,indomain_min,obj,1999100,1999100,1999100,2292600,1,,13%
12,57,anti_first_fail,indomain_min,time,50,70,0.000194955,,3.90E-06,,
12,58,anti_first_fail,indomain_min,obj,2579700,2579700,2579700,3418400,1,,25%
12,58,anti_first_fail,indomain_min,time,50,70,0.000193938,,3.88E-06,,
12,59,anti_first_fail,indomain_min,obj,284468,284468,284468,260668,1,,-9%
12,59,anti_first_fail,indomain_min,time,60,80,0.00022131,,3.69E-06,,
12,60,anti_first_fail,indomain_min,obj,1984100,1984100,1995500,2915000,1.005745678,,32%
12,60,anti_first_fail,indomain_min,time,50,90,0.000213847,,4.28E-06,,
12,61,anti_first_fail,indomain_min,obj,598240,598240,598240,593940,1,,-1%
12,61,anti_first_fail,indomain_min,time,60,80,0.000268412,,4.47E-06,,
12,62,anti_first_fail,indomain_min,obj,1518650,1518650,1521350,1671750,1.001777895,,9%
12,62,anti_first_fail,indomain_min,time,60,80,0.000196823,,3.28E-06,,
12,63,anti_first_fail,indomain_min,obj,345818,345818,345818,352473,1,,2%
12,63,anti_first_fail,indomain_min,time,60,80,0.000203487,,3.39E-06,,
12,64,anti_first_fail,indomain_min,obj,495558,495558,495558,562208,1,,12%
12,64,anti_first_fail,indomain_min,time,60,80,0.00022312,,3.72E-06,,
12,65,anti_first_fail,indomain_min,obj,2999100,2999100,2999100,4311300,1,,30%
12,65,anti_first_fail,indomain_min,time,60,80,0.000205295,,3.42E-06,,
12,66,anti_first_fail,indomain_min,obj,838960,838960,844860,1001010,1.007032516,,16%
12,66,anti_first_fail,indomain_min,time,60,80,0.000269801,,4.50E-06,,
12,67,anti_first_fail,indomain_min,obj,903060,903060,903060,903860,1,,0%
12,67,anti_first_fail,indomain_min,time,60,100,0.000196755,,3.28E-06,,
12,68,anti_first_fail,indomain_min,obj,492700,492700,494800,560300,1.004262229,,12%
12,68,anti_first_fail,indomain_min,time,60,90,0.000211227,,3.52E-06,,
12,69,anti_first_fail,indomain_min,obj,1868276,1868276,1868276,3277476,1,,43%
12,69,anti_first_fail,indomain_min,time,50,80,0.000204376,,4.09E-06,,
12,70,anti_first_fail,indomain_min,obj,355940,355940,356492,355940,1.001550823,,0%
12,70,anti_first_fail,indomain_min,time,60,80,0.000214789,,3.58E-06,,
12,71,anti_first_fail,indomain_min,obj,1566590,1566590,1566590,2202590,1,,29%
12,71,anti_first_fail,indomain_min,time,60,70,0.000195102,,3.25E-06,,
12,72,anti_first_fail,indomain_min,obj,713485,713485,713485,976770,1,,27%
12,72,anti_first_fail,indomain_min,time,60,70,0.000293165,,4.89E-06,,
12,73,anti_first_fail,indomain_min,obj,3537800,3537800,3537800,5256050,1,,33%
12,73,anti_first_fail,indomain_min,time,60,80,0.00020779,,3.46E-06,,
12,74,anti_first_fail,indomain_min,obj,1673150,1673150,1687775,2159375,1.008740998,,22%
